project_id,url,brand,agency,title,publish_date,last_updated
12321,https://www.digitaling.com/projects/12321.html,Tencent 腾讯,LPI,腾讯微博三周年 活动网站,2013-05-31,2025-08-07 14:27:51
12322,https://www.digitaling.com/projects/12322.html,QQ,LPI,腾讯QQ – 感受爱在身边 活动网站,2012-11-29,2025-08-07 14:27:51
12324,https://www.digitaling.com/projects/12324.html,Sony 索尼,LPI,索尼Xperia – 串联美好精彩不停转 活动网站,2012-11-23,2025-08-07 14:27:50
12325,https://www.digitaling.com/projects/12325.html,Dell 戴尔,LPI,戴尔 INSPRON灵悦系列笔记本 体验网站,2012-11-12,2025-08-07 14:27:50
12326,https://www.digitaling.com/projects/12326.html,Dell 戴尔,LPI,Dell Super Vault MB Solution App 戴尔存储解决方案,2012-06-05,2025-08-07 14:27:50
12327,https://www.digitaling.com/projects/12327.html,LPI 北京,LPI,Web works ShowReel 2011,2012-05-28,2025-08-07 14:27:50
189965,https://www.digitaling.com/projects/189965.html,ERAL 艾莱依,ONENINE,艾莱依重塑年轻态，女装品牌的焕发新生！,2021-12-22,2025-08-07 14:27:50
181558,https://www.digitaling.com/projects/181558.html,bubly微笑趣泡,ONENINE,bubly微笑趣泡本土化营销，一款好喝“会笑”的气泡水,2021-09-26,2025-08-07 14:27:50
176294,https://www.digitaling.com/projects/176294.html,Mirinda 美年达,ONENINE,美年达果汁气泡饮鲜活上市，引领气泡饮新风潮！,2021-08-24,2025-08-07 14:27:50
171415,https://www.digitaling.com/projects/171415.html,bubly微笑趣泡,ONENINE,bubly微笑趣泡×肖战，用微笑治愈生活的不顺心,2021-07-29,2025-08-07 14:27:50
169070,https://www.digitaling.com/projects/169070.html,Weimob 微盟集团,ONENINE,微盟616零售购物节：潮不潮，出来遛一遛,2021-07-06,2025-08-07 14:27:50
167992,https://www.digitaling.com/projects/167992.html,Champion,ONENINE,这场Battle，不止街舞，更有Champion穿搭！,2021-06-25,2025-08-07 14:27:50
166200,https://www.digitaling.com/projects/166200.html,Pepsi 百事可乐,ONENINE,就这一口，开启味蕾出“桃”吧！,2021-06-16,2025-08-07 14:27:51
149317,https://www.digitaling.com/projects/149317.html,Kinder bueno 健达缤纷乐,ONENINE,健达缤纷乐：让快乐“慢”延一下,2021-01-20,2025-08-07 14:27:50
147917,https://www.digitaling.com/projects/147917.html,7-Up 7喜,ONENINE,7喜：圣诞醉心小酒馆，点亮心愿立即实「现」,2021-01-11,2025-08-07 14:27:50
142282,https://www.digitaling.com/projects/142282.html,WeChat 微信,ONENINE,微信小程序直播：干货×有货，探索电商直播新模式,2020-12-01,2025-08-07 14:27:50
139958,https://www.digitaling.com/projects/139958.html,Pepsi 百事可乐,ONENINE,秋天的第一杯可乐，必须是桂花味百事可乐,2020-11-13,2025-08-07 14:27:50
128211,https://www.digitaling.com/projects/128211.html,伊利,ONENINE,【产品篇】谷粒多x中国动画：国潮经典，集结出发！,2020-09-08,2025-08-07 14:27:50
126468,https://www.digitaling.com/projects/126468.html,伊利,ONENINE,伊利蓄力早餐店：为赶早的你蓄个力,2020-08-28,2025-08-07 14:27:51
124242,https://www.digitaling.com/projects/124242.html,Mirinda 美年达,ONENINE,美年达彩虹趣泡：夏日限定的奇妙彩虹，请及时享用,2020-08-13,2025-08-07 14:27:50
123542,https://www.digitaling.com/projects/123542.html,Mirinda 美年达,ONENINE,「美年达百香果菠萝味」新品上市：沁爽酸甜，「百菠」来袭,2020-08-07,2025-08-07 14:27:50
116038,https://www.digitaling.com/projects/116038.html,Pepsi 百事可乐,ONENINE,百事可乐太汽系列桂花味新品，这一口「新国风」真香,2020-06-11,2025-08-07 14:27:51
113784,https://www.digitaling.com/projects/113784.html,伊利,ONENINE,伊利母亲节广告：让我们用臻浓的爱，回应妈妈真浓的爱,2020-05-21,2025-08-07 14:27:51
110879,https://www.digitaling.com/projects/110879.html,Pepsi 百事可乐,ONENINE,这次我们把「原力」注入了百事可乐无糖,2020-05-07,2025-08-07 14:27:51
102570,https://www.digitaling.com/projects/102570.html,adidas neo,ONENINE,adidas：happy NEO year！一起玩“新”大发吧,2020-02-24,2025-08-07 14:27:50
99028,https://www.digitaling.com/projects/99028.html,7-Up 7喜,ONENINE,7喜：莫7托圣诞「醉」心酒馆,2020-01-19,2025-08-07 14:27:50
96067,https://www.digitaling.com/projects/96067.html,Kinder bueno 健达缤纷乐,ONENINE,健达缤纷乐: 唤醒味蕾，开启快乐一刻,2019-12-31,2025-08-07 14:27:50
87548,https://www.digitaling.com/projects/87548.html,Pepsi 百事可乐,ONENINE,百事可乐打造独有IP，为佐餐营销注入新创意,2019-10-28,2025-08-07 14:27:51
83418,https://www.digitaling.com/projects/83418.html,Mirinda 美年达,ONENINE,美年达：趣泡冰饮腾空出世，给你不一样的果味感受,2019-09-24,2025-08-07 14:27:50
81479,https://www.digitaling.com/projects/81479.html,聚划算,ONENINE,聚划算·卖空请来张全蛋演绎牛郎，七夕《寻找国产美》,2019-09-17,2025-08-07 14:27:51
78539,https://www.digitaling.com/projects/78539.html,聚划算,ONENINE,聚划算·卖空借势营销：垃圾分类，也可以很cool！,2019-08-19,2025-08-07 14:27:51
77545,https://www.digitaling.com/projects/77545.html,Pepsi 百事可乐,ONENINE,百事可乐×蜘蛛侠限量罐来啦，花式玩法酷爆整个夏天！,2019-08-06,2025-08-07 14:27:51
72554,https://www.digitaling.com/projects/72554.html,Tmall 天猫,ONENINE,天猫联合多品牌IP推出选秀活动：《出道吧！天猫理想宝贝》,2019-06-30,2025-08-07 14:27:51
69586,https://www.digitaling.com/projects/69586.html,Taobao 淘宝,ONENINE,517淘宝吃货节：花小钱，放肆吃,2019-05-29,2025-08-07 14:27:51
69082,https://www.digitaling.com/projects/69082.html,Starbucks 星巴克,ONENINE,星巴克玩味冰调，开启轻盈一夏,2019-05-27,2025-08-07 14:27:50
65561,https://www.digitaling.com/projects/65561.html,Pepsi 百事可乐,ONENINE,百事可乐：雪盐焦糖新口味，咸甜出味，天生豹款,2019-05-07,2025-08-07 14:27:51
61704,https://www.digitaling.com/projects/61704.html,Abbott 雅培,ONENINE,雅培菁挚：“有机”的秘密都在时间公馆里,2019-04-08,2025-08-07 14:27:50
57504,https://www.digitaling.com/projects/57504.html,Starbucks 星巴克,ONENINE,星巴克用星说：揭秘每期用“星”陪你的独家幕后！,2019-03-26,2025-08-07 14:27:51
59618,https://www.digitaling.com/projects/59618.html,聚划算,ONENINE,聚划算：樱花限定，但是汇聚系列引爆的少女心却不限定！,2019-03-21,2025-08-07 14:27:51
58575,https://www.digitaling.com/projects/58575.html,MARIE DALGAR 玛丽黛佳,ONENINE,玛丽黛佳COLOR STUDIO丨本色持妆粉底液上新,2019-03-12,2025-08-07 14:27:50
51162,https://www.digitaling.com/projects/51162.html,Tmall 天猫,ONENINE,天猫双11十周年：精彩 才刚刚开始,2019-01-03,2025-08-07 14:27:51
44190,https://www.digitaling.com/projects/44190.html,聚划算,ONENINE,聚划算： 摘下有色眼镜，你会发现原来非洲有那么多好东西！,2018-11-12,2025-08-07 14:27:51
44582,https://www.digitaling.com/projects/44582.html,Tmall 天猫,nan,当天猫的朋友们掉到了河里……,2018-11-09,2025-08-07 14:27:50
43994,https://www.digitaling.com/projects/43994.html,Jordan Brand 乔丹,ONENINE,AIR JORDAN XXXIII：心只为此燃，蓄势起飞,2018-11-05,2025-08-07 14:27:50
42426,https://www.digitaling.com/projects/42426.html,Jordan Brand 乔丹,AKQA,Jordan新品广告：每一滴汗水与泪水，都是你燃过的证明,2018-10-23,2025-08-07 14:27:50
42083,https://www.digitaling.com/projects/42083.html,DBS 星展银行,ONENINE,星展银行50周年全新品牌定位：丰盛人生，星展随行,2018-10-21,2025-08-07 14:27:50
41740,https://www.digitaling.com/projects/41740.html,玛丽黛佳COLOR STUDIO：「陶土色」&「矿石」新品发布,ONENINE,玛丽黛佳COLOR STUDIO：「陶土色」&「矿石」新品发布,2018-10-15,2025-08-07 14:27:50
39346,https://www.digitaling.com/projects/39346.html,聚划算,ONENINE,聚划算：99欢聚盛典，就这么神奇,2018-09-14,2025-08-07 14:27:51
32906,https://www.digitaling.com/projects/32906.html,聚划算,ONENINE,聚划算《寻味全球》，为你带回远方的美好！,2018-08-01,2025-08-07 14:27:51
32843,https://www.digitaling.com/projects/32843.html,聚划算,ONENINE,聚划算·寻味日本《一口气都不差的日式精致》,2018-07-31,2025-08-07 14:27:51
30589,https://www.digitaling.com/projects/30589.html,Tmall 天猫,ONENINE,天猫超级品牌日：#以这一波的名义#，WOMEN一起看球吧！,2018-07-15,2025-08-07 14:27:51
27742,https://www.digitaling.com/projects/27742.html,星展丰盛理财,ONENINE,星展丰盛理财：这家外资银行把“第一次”给了我们,2018-06-15,2025-08-07 14:27:50
27462,https://www.digitaling.com/projects/27462.html,菜鸟,nan,菜鸟小盒来了，黑科技收包裹了解一下,2018-05-28,2025-08-07 14:27:51
27467,https://www.digitaling.com/projects/27467.html,Tmall 天猫,ONENINE,天猫欢聚日，聚一起真快乐,2018-05-18,2025-08-07 14:27:51
26587,https://www.digitaling.com/projects/26587.html,健达,ONENINE,健达巧克力：活力小宝贝，健达大明星,2018-04-08,2025-08-07 14:27:50
26212,https://www.digitaling.com/projects/26212.html,聚划算,ONENINE,聚划算：全民运动大派系，点燃最“燃”的中国体育史,2018-03-17,2025-08-07 14:27:51
26291,https://www.digitaling.com/projects/26291.html,Doritos 多力多滋,ONENINE,多力多滋：新年掰腕赢红利,2018-03-16,2025-08-07 14:27:50
26182,https://www.digitaling.com/projects/26182.html,唯品会,ONENINE,唯品会年货节 ： 暖心视频开运秘籍为你打造幸福年货街,2018-02-14,2025-08-07 14:27:50
25935,https://www.digitaling.com/projects/25935.html,聚划算,ONENINE,聚划算中国体育庙会：以运动之名，和兄弟再聚一回,2018-02-12,2025-08-07 14:27:51
25357,https://www.digitaling.com/projects/25357.html,聚划算,nan,一支 H5 看完中国体育从1到13亿的传奇故事！,2018-01-18,2025-08-07 14:27:51
25262,https://www.digitaling.com/projects/25262.html,唯品会,nan,唯品会年货节短片：我们的一句随口说说，就是父母的大动干戈,2018-01-16,2025-08-07 14:27:50
25021,https://www.digitaling.com/projects/25021.html,Starbucks 星巴克,ONENINE,星巴克圣诞红杯，用你名字作首歌,2018-01-05,2025-08-07 14:27:51
23985,https://www.digitaling.com/projects/23985.html,菜鸟,ONENINE,神画风！双11收包裹神曲《亲，你的快乐发货啦》,2017-11-15,2025-08-07 14:27:51
23891,https://www.digitaling.com/projects/23891.html,优酷,ONENINE,优酷秋集：全星系最酷的剧综都在这里！你还不来？,2017-11-08,2025-08-07 14:27:50
26369,https://www.digitaling.com/projects/26369.html,爱仕达,ONENINE,爱仕达双十一全球狂欢节，有实力，HOLD得住,2017-10-31,2025-08-07 14:27:50
23625,https://www.digitaling.com/projects/23625.html,MARIE DALGAR 玛丽黛佳,ONENINE,玛丽黛佳#敢不单唇#整合营销，用音乐来mix超酷唇色！,2017-10-21,2025-08-07 14:27:50
23333,https://www.digitaling.com/projects/23333.html,RIO 锐澳鸡尾酒,ONENINE,RIO x 美团：这组重庆味的rap里，竟藏着那么多重庆美食！,2017-09-19,2025-08-07 14:27:51
22222,https://www.digitaling.com/projects/22222.html,菜鸟,ONENINE,菜鸟：智取618，换个姿势收包裹！,2017-07-04,2025-08-07 14:27:51
22056,https://www.digitaling.com/projects/22056.html,ofo 小黄车,nan,独创洗脑训练法，ofo安全骑行驾校开学啦！#骑时可以更轻松#,2017-06-19,2025-08-07 14:27:50
21799,https://www.digitaling.com/projects/21799.html,菜鸟,ONENINE,菜鸟：当物流会思考,2017-05-24,2025-08-07 14:27:50
21783,https://www.digitaling.com/projects/21783.html,菜鸟,ONENINE,菜鸟品牌焕新：当物流会思考,2017-05-24,2025-08-07 14:27:51
21708,https://www.digitaling.com/projects/21708.html,ofo 小黄车,ONENINE,ofo 小黄车品牌升级：让你，骑时可以更轻松,2017-05-17,2025-08-07 14:27:50
21491,https://www.digitaling.com/projects/21491.html,优酷,ONENINE,优酷2017春集|春色几何，绝对领娱,2017-04-25,2025-08-07 14:27:50
21398,https://www.digitaling.com/projects/21398.html,菜鸟,ONENINE,菜鸟裹裹“萌急送”上线，带着你的萌宠一起去旅游,2017-04-01,2025-08-07 14:27:51
20924,https://www.digitaling.com/projects/20924.html,克丽缇娜,ONENINE,克丽缇娜20周年——向每一位勇敢爱的女人致敬,2017-02-28,2025-08-07 14:27:50
20052,https://www.digitaling.com/projects/20052.html,youku.com 优酷,ONENINE,优酷十周年焕新H5：一镜到底、一刀未剪的大剧发布！,2016-12-22,2025-08-07 14:27:50
19998,https://www.digitaling.com/projects/19998.html,youku.com 优酷,ONENINE,优酷十周年换新Logo，#新优酷，这世界很酷#,2016-12-21,2025-08-07 14:27:50
19995,https://www.digitaling.com/projects/19995.html,特步,ONENINE,特步今冬#火力全开#，打造超燃羽绒事件,2016-12-20,2025-08-07 14:27:50
19905,https://www.digitaling.com/projects/19905.html,youku.com 优酷,ONENINE,我们就是在干一件特别酷的事情,2016-12-14,2025-08-07 14:27:50
19420,https://www.digitaling.com/projects/19420.html,Rokid 若琪,ONENINE,我天！朋友圈竟然被一颗蛋蛋强势刷屏惹！,2016-11-10,2025-08-07 14:27:50
19392,https://www.digitaling.com/projects/19392.html,youku.com 优酷,ONENINE,绝对领娱——2017优酷内容精选 H5互动,2016-11-04,2025-08-07 14:27:50
19932,https://www.digitaling.com/projects/19932.html,youku.com 优酷,ONENINE,优酷：《广告被举报》一套免广告的创意海报,2016-10-19,2025-08-07 14:27:50
19929,https://www.digitaling.com/projects/19929.html,youku.com 优酷,ONENINE,优酷：《奥运绝》奥运热点海报,2016-08-18,2025-08-07 14:27:50
17679,https://www.digitaling.com/projects/17679.html,URBAN REVIVO,ONENINE,UR：一起轰动时尚界的大劫案正劲爆上演！,2016-06-01,2025-08-07 14:27:50
344903,https://www.digitaling.com/projects/344903.html,美团,PAWPAW,美团618：引发人传人现象？！,2025-07-18,2025-08-07 14:27:50
343867,https://www.digitaling.com/projects/343867.html,美团闪购,PAWPAW,美团闪购x刘亦菲：闪过的念头，都能美团闪购,2025-07-07,2025-08-07 14:27:50
337903,https://www.digitaling.com/projects/337903.html,美团,PAWPAW,美团团购x时代少年团：佛了，人间的诱惑太多了,2025-05-08,2025-08-07 14:27:50
337406,https://www.digitaling.com/projects/337406.html,支付宝,PAWPAW,支付宝：忍一时，不如碰一下,2025-04-28,2025-08-07 14:27:51
333745,https://www.digitaling.com/projects/333745.html,美团,PAWPAW,美团团购 X KPL：一诺很生气，后果很便宜,2025-03-19,2025-08-07 14:27:50
332527,https://www.digitaling.com/projects/332527.html,Tmall 天猫,PAWPAW,天猫38焕新周：比“正确选择”更重要的，是多一个选择,2025-03-07,2025-08-07 14:27:51
331106,https://www.digitaling.com/projects/331106.html,Tmall 天猫,PAWPAW,天猫年货节：新年当然要新过！,2025-02-19,2025-08-07 14:27:50
328677,https://www.digitaling.com/projects/328677.html,Tmall 天猫,PAWPAW,天猫年货节：把亲爱的家乡，贴上车窗,2025-01-17,2025-08-07 14:27:51
324771,https://www.digitaling.com/projects/324771.html,支付宝,PAWPAW,支付宝碰一下×天放：从不会用到忘不掉只要10秒,2024-11-28,2025-08-07 14:27:51
324456,https://www.digitaling.com/projects/324456.html,美团,PAWPAW,奥运会看点多，美团外卖能点的更多,2024-11-22,2025-08-07 14:27:50
324064,https://www.digitaling.com/projects/324064.html,Tmall 天猫,PAWPAW,天猫双11:治好了我的颈椎和失落,2024-11-18,2025-08-07 14:27:50
308300,https://www.digitaling.com/projects/308300.html,美团外卖,PAWPAW,美团外卖：出门在外，也做你的好搭子,2024-07-10,2025-08-07 14:27:51
304709,https://www.digitaling.com/projects/304709.html,美团外卖,PAWPAW,美团外卖六一：我受够了等待那所谓的安排...,2024-06-04,2025-08-07 14:27:51
278256,https://www.digitaling.com/projects/278256.html,Tmall 天猫,PAWPAW,天猫年终回顾：是时候说声谢谢惠顾了,2024-02-04,2025-08-07 14:27:51
273846,https://www.digitaling.com/projects/273846.html,抖音生活服务,PAWPAW,抖音×谢霆锋：当一回选餐厅的人,2023-12-15,2025-08-07 14:27:50
271900,https://www.digitaling.com/projects/271900.html,抖音,PAWPAW,抖音收藏大赏：人间的向往，都在收藏夹,2023-11-23,2025-08-07 14:27:51
271718,https://www.digitaling.com/projects/271718.html,美团外卖,PAWPAW,美团外卖10周年：细水长流，就很波澜壮阔,2023-11-22,2025-08-07 14:27:51
269954,https://www.digitaling.com/projects/269954.html,Tmall 天猫,PAWPAW,天猫×B站：一年更新一次的UP主,2023-11-07,2025-08-07 14:27:51
259874,https://www.digitaling.com/projects/259874.html,美团外卖,PAWPAW,美团外卖×刘亦菲：七夕，先到的花更浪漫,2023-08-23,2025-08-07 14:27:51
252475,https://www.digitaling.com/projects/252475.html,美团外卖,PAWPAW,美团外卖×KPL：王者，啥都不带！,2023-06-30,2025-08-07 14:27:51
248870,https://www.digitaling.com/projects/248870.html,Tmall 天猫,PAWPAW,天猫618：不谈感情，直接促销,2023-06-01,2025-08-07 14:27:51
247190,https://www.digitaling.com/projects/247190.html,Tmall 天猫,PAWPAW,天猫：这个母亲节，为妈妈关注一次妊娠纹,2023-05-15,2025-08-07 14:27:51
236704,https://www.digitaling.com/projects/236704.html,抖音,PAWPAW,抖音新春直播：一家人都能找到自己的幸福,2023-02-08,2025-08-07 14:27:51
228794,https://www.digitaling.com/projects/228794.html,贝壳找房,PAWPAW,贝壳×北马：像决定跑马拉松一样，奔向美好居住,2022-11-16,2025-08-07 14:27:50
228108,https://www.digitaling.com/projects/228108.html,Tmall 天猫,PAWPAW,天猫双11，晚8点总有好事发生,2022-10-28,2025-08-07 14:27:51
220415,https://www.digitaling.com/projects/220415.html,抖音,PAWPAW,普通人刘德华后，我们拍了一条纠结的刘德华,2022-09-13,2025-08-07 14:27:51
219883,https://www.digitaling.com/projects/219883.html,抖音,PAWPAW,陈奕迅来抖音开音乐会，这次他是歌迷,2022-09-08,2025-08-07 14:27:51
214318,https://www.digitaling.com/projects/214318.html,抖音,PAWPAW,抖音生活者大会，我们做了十五分之二的用户纪录片,2022-07-22,2025-08-07 14:27:51
209341,https://www.digitaling.com/projects/209341.html,Tmall 天猫,PAWPAW,天猫×易烊千玺：万人共创理想生活之歌,2022-06-07,2025-08-07 14:27:51
207633,https://www.digitaling.com/projects/207633.html,小红书,PAWPAW,小红书520：在不爱的理由里看见爱,2022-05-20,2025-08-07 14:27:51
191897,https://www.digitaling.com/projects/191897.html,Tmall 天猫,PAWPAW,天猫和易烊千玺发来温馨提示：因为过年了,2022-01-10,2025-08-07 14:27:51
190406,https://www.digitaling.com/projects/190406.html,腾讯新闻,PAWPAW,腾讯新闻2021回顾：谢谢你的关心,2021-12-31,2025-08-07 14:27:50
190735,https://www.digitaling.com/projects/190735.html,抖音,PAWPAW,抖音×周深元旦新歌：好好生活，就是美好生活,2021-12-29,2025-08-07 14:27:51
186598,https://www.digitaling.com/projects/186598.html,Tmall 天猫,PAWPAW,天猫双11：怎么过就是什么节,2021-11-09,2025-08-07 14:27:51
186066,https://www.digitaling.com/projects/186066.html,Tmall 天猫,nan,天猫双11动画小片，大过节的吃点饺子吧,2021-11-04,2025-08-07 14:27:51
186038,https://www.digitaling.com/projects/186038.html,抖音,PAWPAW,抖音5周年广告创意操盘手访谈,2021-11-02,2025-08-07 14:27:50
175300,https://www.digitaling.com/projects/175300.html,抖音,PAWPAW,这可是刘德华啊，这才是刘德华啊！,2021-08-18,2025-08-07 14:27:50
171345,https://www.digitaling.com/projects/171345.html,抖音,PAWPAW,刘德华出道40周年抖音直播：这平常的一天,2021-07-23,2025-08-07 14:27:51
161699,https://www.digitaling.com/projects/161699.html,抖音,PAWPAW,抖音看见音乐计划：6亿种生活，需要你的音乐！,2021-05-07,2025-08-07 14:27:51
160222,https://www.digitaling.com/projects/160222.html,抖音,PAWPAW,抖音世界读书日：带着好书来找你,2021-04-22,2025-08-07 14:27:51
153853,https://www.digitaling.com/projects/153853.html,抖音,PAWPAW,抖音：用视频搜索发现更多美好,2021-02-25,2025-08-07 14:27:51
153860,https://www.digitaling.com/projects/153860.html,抖音,PAWPAW,抖音搜索，让人找到人,2021-02-25,2025-08-07 14:27:50
153412,https://www.digitaling.com/projects/153412.html,抖音,PAWPAW,记一次「年味」特别项目,2021-02-23,2025-08-07 14:27:50
147504,https://www.digitaling.com/projects/147504.html,抖音,PAWPAW,抖音：跨过，是我们给2020最好的回答,2021-01-11,2025-08-07 14:27:51
147238,https://www.digitaling.com/projects/147238.html,抖音,PAWPAW,抖音写诗“某人”：6个普通又富有生命力的人和故事,2021-01-06,2025-08-07 14:27:51
137465,https://www.digitaling.com/projects/137465.html,抖音,PAWPAW木瓜创意,大学生上抖音干什么？,2020-11-03,2025-08-07 14:27:50
123031,https://www.digitaling.com/projects/123031.html,一起学网校,PAWPAW木瓜创意,一起学网校翻山越岭之旅,2020-08-03,2025-08-07 14:27:50
111831,https://www.digitaling.com/projects/111831.html,PAWPAW木瓜创意,nan,木瓜创意推出新厂牌“边境电铁”，打造“第一口系列”,2020-05-10,2025-08-07 14:27:50
111908,https://www.digitaling.com/projects/111908.html,腾讯视频,PAWPAW木瓜创意,腾讯视频开学季：来闪光失物招领处，把青春的宝藏物归原主,2020-05-09,2025-08-07 14:27:51
111803,https://www.digitaling.com/projects/111803.html,黑鲨游戏手机,PAWPAW木瓜创意,黑鲨游戏手机品牌宣传片：游戏 不止游戏,2020-05-07,2025-08-07 14:27:50
78028,https://www.digitaling.com/projects/78028.html,黑鲨游戏手机,PAWPAW木瓜创意,黑鲨游戏手机新品广告，沙雕上演黑鲨侠大战小怪兽,2019-08-12,2025-08-07 14:27:50
53836,https://www.digitaling.com/projects/53836.html,腾讯视频,PAWPAW木瓜创意,#吃是万能的吧# 腾讯视频城市客厅计划《企鹅和他的朋友们》,2019-01-22,2025-08-07 14:27:50
111936,https://www.digitaling.com/projects/111936.html,人人贷,PAWPAW木瓜创意,人人贷八周年广告：如果你没准备好，我们不希望你来借钱,2018-08-31,2025-08-07 14:27:50
316525,https://www.digitaling.com/projects/316525.html,Kappa 卡帕,Aline,Kappa海边夏校：用运动去生活，为快乐修学分,2024-09-18,2025-08-07 14:27:50
313333,https://www.digitaling.com/projects/313333.html,Kappa 卡帕,nan,Kappa 《三分的结算单》：人生是游乐场，三分钟热度是入场券,2024-08-26,2025-08-07 14:27:50
308237,https://www.digitaling.com/projects/308237.html,Kappa 卡帕,nan,Kappa×费那奇动画周：30种“背靠背”想象,2024-07-16,2025-08-07 14:27:50
104047,https://www.digitaling.com/projects/104047.html,Kappa 卡帕,nan,蜡笔小新在Kappa联名款里被抓住啦，真·可爱到犯规！,2020-03-09,2025-08-07 14:27:50
67045,https://www.digitaling.com/projects/67045.html,Kappa 卡帕,nan,Kappa logo诞生50周年宣传片：致敬青春，与所爱背靠背,2019-05-22,2025-08-07 14:27:50
10585,https://www.digitaling.com/projects/10585.html,,nan,5,,2025-08-07 14:27:50
11953,https://www.digitaling.com/projects/11953.html,Kappa 卡帕,Neo@Ogilvy,Kappa We Are One 活动网站,2010-09-21,2025-08-07 14:27:50
11959,https://www.digitaling.com/projects/11959.html,Kappa 卡帕,Neo@Ogilvy,一起Kappa 知足狂乐 活动网站,2010-08-21,2025-08-07 14:27:50
335922,https://www.digitaling.com/projects/335922.html,滴滴出行,SociaLab,人随春好，滴滴接你会会春天,2025-04-17,2025-08-07 14:27:51
315083,https://www.digitaling.com/projects/315083.html,中国工商银行信用卡,SociaLab,工行信用卡：很现实，一组海外购物能返现金的海报,2024-09-11,2025-08-07 14:27:50
311604,https://www.digitaling.com/projects/311604.html,淘票票,SociaLab,淘票票：造梦现场电影艺术展,2024-08-08,2025-08-07 14:27:50
265411,https://www.digitaling.com/projects/265411.html,杭州亚运会,SociaLab,亚运 IN 杭州,2023-09-21,2025-08-07 14:27:50
258271,https://www.digitaling.com/projects/258271.html,杭州亚运会,SociaLab,杭州亚运会：给新亚运一些新的韵,2023-08-10,2025-08-07 14:27:50
257515,https://www.digitaling.com/projects/257515.html,Mengniu 蒙牛,SociaLab,蒙牛×中国女足：不止于此,2023-08-03,2025-08-07 14:27:51
256059,https://www.digitaling.com/projects/256059.html,UNICEF 联合国儿童基金会,SociaLab,一场在草地上的展览,2023-07-27,2025-08-07 14:27:50
246735,https://www.digitaling.com/projects/246735.html,Mengniu 蒙牛,SociaLab,蒙牛：借你一双航天员的眼睛,2023-05-10,2025-08-07 14:27:51
242248,https://www.digitaling.com/projects/242248.html,BLADECLUB,nan,获得创造力的方法,2023-03-29,2025-08-07 14:27:50
235857,https://www.digitaling.com/projects/235857.html,抖音,SociaLab,抖音电商「寻找同行者」：那些在抖音卖东西的人是什么样的？,2023-01-31,2025-08-07 14:27:51
228185,https://www.digitaling.com/projects/228185.html,美的厨热电器,SociaLab,美的净水品牌态度广告：更多，就一定更好吗？,2022-11-06,2025-08-07 14:27:50
199198,https://www.digitaling.com/projects/199198.html,Mengniu 蒙牛,SociaLab,蒙牛和谷爱凌的约定：山顶见,2022-10-26,2025-08-07 14:27:50
220450,https://www.digitaling.com/projects/220450.html,五芳斋,SociaLab,五芳斋×五菱中秋动画：和你一起去月亮,2022-09-10,2025-08-07 14:27:50
209593,https://www.digitaling.com/projects/209593.html,五芳斋,SociaLab,五芳斋端午节短片：元宇宙的下一站是锥宇宙,2022-06-06,2025-08-07 14:27:50
208179,https://www.digitaling.com/projects/208179.html,臭宝,SociaLab,臭宝螺蛳粉：油点里面藏着一个宇宙,2022-05-27,2025-08-07 14:27:50
184841,https://www.digitaling.com/projects/184841.html,,nan,7.8,,2025-08-07 14:27:50
178464,https://www.digitaling.com/projects/178464.html,BESTORE 良品铺子,SociaLab,环时互动正在招能仰卧起坐的人,2021-09-09,2025-08-07 14:27:50
175020,https://www.digitaling.com/projects/175020.html,Mengniu 蒙牛,SociaLab,牛蒙蒙，东京赛场外最忙的牛,2021-08-24,2025-08-07 14:27:51
167831,https://www.digitaling.com/projects/167831.html,bosie 伯喜,SociaLab,bosie首支广告大片：科幻、神话和自我标榜,2021-06-30,2025-08-07 14:27:50
168426,https://www.digitaling.com/projects/168426.html,京东,SociaLab,京东超市IP栏目「超young潮我来」，与年轻创作者们玩在一起,2021-06-30,2025-08-07 14:27:51
165577,https://www.digitaling.com/projects/165577.html,Mengniu 蒙牛,SociaLab,蒙牛「高考押题奶」：祝你蒙什么都对，做什么都牛,2021-06-16,2025-08-07 14:27:51
164590,https://www.digitaling.com/projects/164590.html,五芳斋,SociaLab,五芳斋第一支故事长片上热搜了,2021-05-28,2025-08-07 14:27:50
163960,https://www.digitaling.com/projects/163960.html,Keep,SociaLab,这个夏天，来Keep直播课，用谐音梗燃“脂”吧！,2021-05-27,2025-08-07 14:27:50
164415,https://www.digitaling.com/projects/164415.html,五芳斋,SociaLab,五芳斋端午节微电影：《寻找李小芬》,2021-05-26,2025-08-07 14:27:50
163652,https://www.digitaling.com/projects/163652.html,五芳斋,SociaLab,什么是五芳荣耀？游戏和粽子放一起我想都不敢想,2021-05-20,2025-08-07 14:27:50
163540,https://www.digitaling.com/projects/163540.html,IDG资本,SociaLab,IDG资本脑科学宣传片：有些事情很严肃的,2021-05-20,2025-08-07 14:27:50
163477,https://www.digitaling.com/projects/163477.html,京东,SociaLab,京东「开新罐头」国行版PS5开售：你的安全出口在哪？,2021-05-19,2025-08-07 14:27:50
162714,https://www.digitaling.com/projects/162714.html,Kangaroo Mommy 袋鼠妈妈,SociaLab,袋鼠妈妈献礼母亲节：这届孕妈还是原来的样子吗？,2021-05-19,2025-08-07 14:27:50
